id ; type ; latitude ; longitude ; description ; title ; 
4bc1b57bbd ; 6 ; 49.540617 ; 1.2222759999999653 ; Vert Galant, 76690 Saint-André-sur-Cailly, France ;  ; 
adb5cabb1f ; 6 ; 48.610056 ; 1.676922999999988 ; Épernon, France ;  ; 
112b42eb4b ; 6 ; 48.97651904865876 ; 0.6258249667969329 ; TOUR 1 ; LIVRAISON JEUDI ; 
3826a100b1 ; 6 ; 49.19507445569685 ; 0.5791330722656829 ; TOUR 1 ; LIVRAISON JEUDI ; 
3fcad9abf6 ; 6 ; 49.06837550517863 ; 0.6574106601563079 ; TOUR 1 ; LIVRAISON JEUDI ; 
871d249ff4 ; 6 ; 48.936842345243605 ; 0.7480478671875579 ; TOUR 1 ; LIVRAISON JEUDI ; 
0b1ef6e2d3 ; 6 ; 49.04227670241743 ; 0.8400583652344329 ; TOUR 1 ; LIVRAISON JEUDI ; 
342b6e91fc ; 6 ; 48.99003798470092 ; 0.9430551914063079 ; TOUR 1 ; LIVRAISON JEUDI ; 
7648e02691 ; 6 ; 49.14928455316102 ; 0.8661508945313079 ; TOUR 1 ; LIVRAISON JEUDI ; 
fa93035f2f ; 6 ; 48.76967444095668 ; 0.9320688632813079 ; TOUR 1 ; LIVRAISON JEUDI ; 
69e90680d7 ; 6 ; 49.10794752407821 ; 1.223206558593808 ; TOUR 1 ; LIVRAISON JEUDI ; 
bb7bb5df7a ; 6 ; 49.41445536072845 ; 0.7315683750000579 ; TOUR 1 ; LIVRAISON JEUDI ; 
ec22f908ae ; 6 ; 49.65509145099977 ; 1.175141373046933 ; TOUR 2 ; LIVRAISON JEUDI ; 
d25fc58d32 ; 6 ; 49.56877706155004 ; 1.223206558593808 ; TOUR 2 ; LIVRAISON JEUDI ; 
827ac6f388 ; 6 ; 50.05881160366413 ; 1.385254898437558 ; TOUR 2 ; LIVRAISON JEUDI ; 
a028c386ef ; 6 ; 49.8130853609375 ; 1.228699722656308 ; TOUR 2 ; LIVRAISON JEUDI ; 
8cc9ce4be3 ; 6 ; 49.86091443552239 ; 1.403107681640683 ; TOUR 2 ; LIVRAISON JEUDI ; 
ac64648c5f ; 6 ; 49.916655239234665 ; 1.430573501953183 ; TOUR 2 ; LIVRAISON JEUDI ; 
ac86d41873 ; 6 ; 49.92107635553347 ; 1.264405289062558 ; TOUR 2 ; LIVRAISON JEUDI ; 
925f168549 ; 6 ; 49.87596194647922 ; 1.567902603515683 ; TOUR 2 ; LIVRAISON JEUDI ; 
874fae6915 ; 6 ; 48.51461909698189 ; 1.01449471386716 ; magasin livré en semis ; LIVRAISON JEUDI ; 
fca2918628 ; 6 ; 48.49278140786661 ; 1.241087731445285 ; magasin livré en semis ; LIVRAISON JEUDI ; 
00912c9172 ; 6 ; 48.76236083566602 ; 1.356444176757785 ; magasin livré en semis ; LIVRAISON JEUDI ; 
2d79c36f85 ; 6 ; 48.83201679227169 ; 1.600889977539035 ; magasin livré en semis ; LIVRAISON JEUDI ; 
c999387f36 ; 6 ; 48.22450582675945 ; 1.38528328808591 ; magasin livré en semis ; LIVRAISON JEUDI ; 
a5f7a85440 ; 6 ; 48.70348505529816 ; 1.499266442382785 ; magasin livré en semis ; LIVRAISON JEUDI ; 
38724c6f4f ; 6 ; 49.308944218039315 ; 1.7769745810546622 ; TOUR 1 ; LIVRAISON LUNDI ; 
9b5a44b9ee ; 6 ; 49.12415502915303 ; 1.4556244833984122 ; TOUR 1 ; LIVRAISON LUNDI ; 
384351948d ; 6 ; 49.037803614132734 ; 1.3059357626952872 ; TOUR 1 ; LIVRAISON LUNDI ; 
2067e72d29 ; 6 ; 49.044105146472866 ; 1.3814667685546622 ; TOUR 1 ; LIVRAISON LUNDI ; 
ff0e522b3f ; 6 ; 48.959417932724165 ; 1.4418915732421622 ; TOUR 1 ; LIVRAISON LUNDI ; 
84a74b8817 ; 6 ; 48.97564578120658 ; 1.5339020712890372 ; TOUR 1 ; LIVRAISON LUNDI ; 
587d2a10a6 ; 6 ; 48.9350662570801 ; 1.2729767783202872 ; TOUR 1 ; LIVRAISON LUNDI ; 
f705099e4f ; 6 ; 48.86284336268698 ; 1.2015656455077872 ; TOUR 1 ; LIVRAISON LUNDI ; 
37b9b989d4 ; 6 ; 48.86826369979449 ; 1.1177948935546622 ; TOUR 1 ; LIVRAISON LUNDI ; 
ccb3753bef ; 6 ; 48.86645698599148 ; 0.9131745322265372 ; TOUR 1 ; LIVRAISON LUNDI ; 
e83fd3f52c ; 6 ; 49.84146186061999 ; 2.702572725585912 ; TOUR 2 ; LIVRAISON LUNDI ; 
1c5e598e47 ; 6 ; 49.89722511297179 ; 2.518551729492162 ; TOUR 2 ; LIVRAISON LUNDI ; 
1e7015643c ; 6 ; 49.614205672588675 ; 1.3581208212890372 ; TOUR 2 ; LIVRAISON LUNDI ; 
f5e37fbed8 ; 6 ; 49.61598523592952 ; 1.5105561240234122 ; TOUR 2 ; LIVRAISON LUNDI ; 
d77789fe5b ; 6 ; 49.52068732621862 ; 1.4789704306640372 ; TOUR 2 ; LIVRAISON LUNDI ; 
44cb921f29 ; 6 ; 49.68000624557163 ; 1.7289093955077872 ; TOUR 2 ; LIVRAISON LUNDI ; 
cf7d6f0f27 ; 6 ; 49.76257546273378 ; 1.5792206748046622 ; TOUR 2 ; LIVRAISON LUNDI ; 
